run_id,contract_id,request_id,engine_step_id,schedule_id,batch_id,forward_id,event_id,layer_idx,layer_occurrence,layer_type,phase,q_len,past_len,kv_len,op_name,formula,theoretical_flops,coverage,measured_latency
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l50|o0,50,0,linear_attention,prefill_chunk,105,20480,20585,linear_output_projection,2*q*linear_value_dim*hidden,6606028800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l50|o0,50,0,linear_attention,prefill_chunk,105,20480,20585,mlp_gate_up_projection,2*q*hidden*(2*intermediate),37434163200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l50|o0,50,0,linear_attention,prefill_chunk,105,20480,20585,mlp_down_projection,2*q*intermediate*hidden,18717081600,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l51|o0,51,0,full_attention,prefill_chunk,105,20480,20585,full_qkv_gate_projection,2*q*hidden*((2*q_heads+2*kv_heads)*head_dim),15414067200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l51|o0,51,0,full_attention,prefill_chunk,105,20480,20585,full_attention_qk_pv,4*causal_qk_pairs*q_heads*head_dim,52984995840,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l51|o0,51,0,full_attention,prefill_chunk,105,20480,20585,full_output_projection,2*q*(q_heads*head_dim)*hidden,6606028800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l51|o0,51,0,full_attention,prefill_chunk,105,20480,20585,mlp_gate_up_projection,2*q*hidden*(2*intermediate),37434163200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l51|o0,51,0,full_attention,prefill_chunk,105,20480,20585,mlp_down_projection,2*q*intermediate*hidden,18717081600,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l52|o0,52,0,linear_attention,prefill_chunk,105,20480,20585,linear_qkvz_projection,2*q*hidden*(2*linear_key_dim+2*linear_value_dim),17616076800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l52|o0,52,0,linear_attention,prefill_chunk,105,20480,20585,linear_ba_projection,2*q*hidden*(2*linear_value_heads),103219200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l52|o0,52,0,linear_attention,prefill_chunk,105,20480,20585,linear_output_projection,2*q*linear_value_dim*hidden,6606028800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l52|o0,52,0,linear_attention,prefill_chunk,105,20480,20585,mlp_gate_up_projection,2*q*hidden*(2*intermediate),37434163200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l52|o0,52,0,linear_attention,prefill_chunk,105,20480,20585,mlp_down_projection,2*q*intermediate*hidden,18717081600,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l53|o0,53,0,linear_attention,prefill_chunk,105,20480,20585,linear_qkvz_projection,2*q*hidden*(2*linear_key_dim+2*linear_value_dim),17616076800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l53|o0,53,0,linear_attention,prefill_chunk,105,20480,20585,linear_ba_projection,2*q*hidden*(2*linear_value_heads),103219200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l53|o0,53,0,linear_attention,prefill_chunk,105,20480,20585,linear_output_projection,2*q*linear_value_dim*hidden,6606028800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l53|o0,53,0,linear_attention,prefill_chunk,105,20480,20585,mlp_gate_up_projection,2*q*hidden*(2*intermediate),37434163200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l53|o0,53,0,linear_attention,prefill_chunk,105,20480,20585,mlp_down_projection,2*q*intermediate*hidden,18717081600,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l54|o0,54,0,linear_attention,prefill_chunk,105,20480,20585,linear_qkvz_projection,2*q*hidden*(2*linear_key_dim+2*linear_value_dim),17616076800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l54|o0,54,0,linear_attention,prefill_chunk,105,20480,20585,linear_ba_projection,2*q*hidden*(2*linear_value_heads),103219200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l54|o0,54,0,linear_attention,prefill_chunk,105,20480,20585,linear_output_projection,2*q*linear_value_dim*hidden,6606028800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l54|o0,54,0,linear_attention,prefill_chunk,105,20480,20585,mlp_gate_up_projection,2*q*hidden*(2*intermediate),37434163200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l54|o0,54,0,linear_attention,prefill_chunk,105,20480,20585,mlp_down_projection,2*q*intermediate*hidden,18717081600,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l55|o0,55,0,full_attention,prefill_chunk,105,20480,20585,full_qkv_gate_projection,2*q*hidden*((2*q_heads+2*kv_heads)*head_dim),15414067200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l55|o0,55,0,full_attention,prefill_chunk,105,20480,20585,full_attention_qk_pv,4*causal_qk_pairs*q_heads*head_dim,52984995840,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l55|o0,55,0,full_attention,prefill_chunk,105,20480,20585,full_output_projection,2*q*(q_heads*head_dim)*hidden,6606028800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l55|o0,55,0,full_attention,prefill_chunk,105,20480,20585,mlp_gate_up_projection,2*q*hidden*(2*intermediate),37434163200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l55|o0,55,0,full_attention,prefill_chunk,105,20480,20585,mlp_down_projection,2*q*intermediate*hidden,18717081600,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l56|o0,56,0,linear_attention,prefill_chunk,105,20480,20585,linear_qkvz_projection,2*q*hidden*(2*linear_key_dim+2*linear_value_dim),17616076800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l56|o0,56,0,linear_attention,prefill_chunk,105,20480,20585,linear_ba_projection,2*q*hidden*(2*linear_value_heads),103219200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l56|o0,56,0,linear_attention,prefill_chunk,105,20480,20585,linear_output_projection,2*q*linear_value_dim*hidden,6606028800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l56|o0,56,0,linear_attention,prefill_chunk,105,20480,20585,mlp_gate_up_projection,2*q*hidden*(2*intermediate),37434163200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l56|o0,56,0,linear_attention,prefill_chunk,105,20480,20585,mlp_down_projection,2*q*intermediate*hidden,18717081600,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l57|o0,57,0,linear_attention,prefill_chunk,105,20480,20585,linear_qkvz_projection,2*q*hidden*(2*linear_key_dim+2*linear_value_dim),17616076800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l57|o0,57,0,linear_attention,prefill_chunk,105,20480,20585,linear_ba_projection,2*q*hidden*(2*linear_value_heads),103219200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l57|o0,57,0,linear_attention,prefill_chunk,105,20480,20585,linear_output_projection,2*q*linear_value_dim*hidden,6606028800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l57|o0,57,0,linear_attention,prefill_chunk,105,20480,20585,mlp_gate_up_projection,2*q*hidden*(2*intermediate),37434163200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l57|o0,57,0,linear_attention,prefill_chunk,105,20480,20585,mlp_down_projection,2*q*intermediate*hidden,18717081600,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l58|o0,58,0,linear_attention,prefill_chunk,105,20480,20585,linear_qkvz_projection,2*q*hidden*(2*linear_key_dim+2*linear_value_dim),17616076800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l58|o0,58,0,linear_attention,prefill_chunk,105,20480,20585,linear_ba_projection,2*q*hidden*(2*linear_value_heads),103219200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l58|o0,58,0,linear_attention,prefill_chunk,105,20480,20585,linear_output_projection,2*q*linear_value_dim*hidden,6606028800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l58|o0,58,0,linear_attention,prefill_chunk,105,20480,20585,mlp_gate_up_projection,2*q*hidden*(2*intermediate),37434163200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l58|o0,58,0,linear_attention,prefill_chunk,105,20480,20585,mlp_down_projection,2*q*intermediate*hidden,18717081600,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l59|o0,59,0,full_attention,prefill_chunk,105,20480,20585,full_qkv_gate_projection,2*q*hidden*((2*q_heads+2*kv_heads)*head_dim),15414067200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l59|o0,59,0,full_attention,prefill_chunk,105,20480,20585,full_attention_qk_pv,4*causal_qk_pairs*q_heads*head_dim,52984995840,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l59|o0,59,0,full_attention,prefill_chunk,105,20480,20585,full_output_projection,2*q*(q_heads*head_dim)*hidden,6606028800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l59|o0,59,0,full_attention,prefill_chunk,105,20480,20585,mlp_gate_up_projection,2*q*hidden*(2*intermediate),37434163200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l59|o0,59,0,full_attention,prefill_chunk,105,20480,20585,mlp_down_projection,2*q*intermediate*hidden,18717081600,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l60|o0,60,0,linear_attention,prefill_chunk,105,20480,20585,linear_qkvz_projection,2*q*hidden*(2*linear_key_dim+2*linear_value_dim),17616076800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l60|o0,60,0,linear_attention,prefill_chunk,105,20480,20585,linear_ba_projection,2*q*hidden*(2*linear_value_heads),103219200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l60|o0,60,0,linear_attention,prefill_chunk,105,20480,20585,linear_output_projection,2*q*linear_value_dim*hidden,6606028800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l60|o0,60,0,linear_attention,prefill_chunk,105,20480,20585,mlp_gate_up_projection,2*q*hidden*(2*intermediate),37434163200,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l60|o0,60,0,linear_attention,prefill_chunk,105,20480,20585,mlp_down_projection,2*q*intermediate*hidden,18717081600,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l61|o0,61,0,linear_attention,prefill_chunk,105,20480,20585,linear_qkvz_projection,2*q*hidden*(2*linear_key_dim+2*linear_value_dim),17616076800,analytic_matrix_or_exact_causal_attention_core,False
20260729T050800Z-fx-89687ae2-R02,pra2026-bh408@3d036144-16-32K-row0-greedy1024,chatcmpl-bench-7f1746b7-0-9eeec82b,6,20260729T050800Z-fx-89687ae2-R02:rank0:schedule:6,batch:c73cd7e400961f58c09e85a8,6,chatcmpl-bench-7f1746b7-0-9eeec82b|s6|f6|l61|o0,61,0,linear_attention,prefill_chunk,105,20480,20585,linear_ba_projection,2*q*hidden*(2*linear_value_heads),103219200,analytic_matrix_or_exact_causal_attention_core,False
